EmployeeID,Age,Gender,Department,JobRole,EducationLevel,MaritalStatus,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,JobSatisfaction,WorkLifeBalance,OverTime,PerformanceRating,Attrition
4519,37,Female,Sales,Specialist,PhD,Single,28553,3,3,2,1,Yes,2,No
4520,50,Male,Marketing,Engineer,Master,Divorced,117031,7,10,4,1,No,2,No
4521,32,Female,IT,Specialist,Bachelor,Married,85539,10,3,3,1,Yes,4,No
4522,29,Male,Sales,Executive,High School,Single,15726,2,3,4,2,Yes,1,Yes
4523,57,Female,Operations,Analyst,PhD,Divorced,71557,18,1,1,1,No,2,No
4524,37,Female,HR,Clerk,Bachelor,Married,45666,5,9,2,2,Yes,2,No
4525,47,Female,HR,Manager,Master,Single,98834,2,9,1,2,No,1,Yes
4526,55,Female,Marketing,Specialist,PhD,Single,91093,3,6,1,3,Yes,2,No
4527,20,Male,IT,Clerk,High School,Married,19970,3,7,3,1,No,1,No
4528,45,Female,IT,Manager,High School,Single,87358,1,11,4,3,Yes,2,No
4529,43,Female,IT,Analyst,High School,Divorced,65803,15,6,1,4,No,3,Yes
4530,47,Female,Operations,Executive,PhD,Divorced,65472,4,13,1,4,Yes,2,No
4531,30,Female,Operations,Analyst,High School,Divorced,135149,14,14,1,2,No,3,No
4532,30,Female,Marketing,Specialist,Master,Single,65106,4,10,1,2,No,1,No
4533,19,Male,IT,Executive,High School,Single,135672,11,9,2,3,No,3,No
4534,54,Female,IT,Engineer,Master,Married,20543,18,7,3,2,No,4,No
4535,55,Male,Sales,Manager,High School,Married,22130,14,10,3,4,No,3,No
4536,19,Male,IT,Engineer,Master,Single,66218,5,10,3,3,No,2,No
4537,53,Female,Operations,Executive,PhD,Divorced,133639,0,8,1,1,Yes,3,No
4538,43,Female,Sales,Manager,Master,Single,21133,4,7,1,4,No,1,No
4539,28,Male,Sales,Manager,PhD,Divorced,98724,18,4,2,2,No,4,Yes
4540,25,Male,IT,Engineer,Bachelor,Married,83861,10,3,1,2,No,1,No
4541,57,Male,HR,Manager,Master,Single,117002,13,4,4,3,Yes,2,No
4542,39,Female,Finance,Executive,PhD,Single,70043,13,11,4,2,Yes,2,No
4543,37,Male,Operations,Specialist,Bachelor,Single,32261,1,10,1,4,Yes,1,Yes
4544,25,Male,HR,Specialist,High School,Divorced,116661,4,14,4,1,No,4,Yes
4545,46,Female,IT,Executive,Bachelor,Married,120388,8,12,4,1,Yes,1,No
4546,57,Male,IT,Engineer,Master,Divorced,147064,16,0,3,1,Yes,4,No
4547,43,Female,HR,Analyst,Bachelor,Married,130758,18,4,1,2,No,2,No
4548,47,Male,IT,Executive,High School,Divorced,104318,14,5,3,3,No,2,No
4549,34,Female,Operations,Specialist,Bachelor,Married,41335,1,12,4,1,No,4,No
4550,37,Male,Sales,Executive,Master,Divorced,135218,8,8,3,1,Yes,2,Yes
4551,33,Female,Marketing,Manager,Master,Single,17949,10,8,4,2,Yes,2,No
4552,24,Female,IT,Manager,PhD,Divorced,45071,5,9,3,3,Yes,2,No
4553,33,Male,IT,Executive,High School,Single,40477,14,13,1,3,Yes,1,No
4554,44,Female,HR,Engineer,High School,Single,86126,19,11,4,1,Yes,2,Yes
4555,40,Male,Sales,Analyst,Bachelor,Single,55005,3,2,1,4,Yes,3,No
4556,41,Female,HR,Manager,High School,Divorced,80601,14,12,2,3,Yes,1,No
4557,26,Female,Operations,Specialist,Master,Single,27894,17,12,4,1,Yes,3,No
4558,52,Female,HR,Manager,Bachelor,Divorced,124637,6,10,3,4,Yes,2,Yes
4559,37,Female,IT,Specialist,PhD,Married,124828,15,7,2,2,Yes,4,No
4560,54,Female,Sales,Analyst,Bachelor,Divorced,93181,2,7,1,1,No,4,No
4561,59,Female,Operations,Manager,Bachelor,Divorced,81951,11,8,1,2,Yes,1,No
4562,34,Female,IT,Engineer,PhD,Divorced,121871,6,14,1,1,No,2,No
4563,48,Male,Operations,Specialist,Bachelor,Married,23369,8,0,2,2,No,2,No
4564,25,Male,IT,Manager,High School,Married,81297,9,4,4,2,Yes,2,No
4565,32,Female,IT,Manager,Bachelor,Married,16282,0,4,4,4,Yes,1,Yes
4566,48,Female,IT,Executive,Bachelor,Single,102623,11,6,1,3,Yes,1,No
4567,47,Female,Marketing,Engineer,Bachelor,Divorced,52214,17,10,1,4,Yes,3,No
4568,37,Male,Finance,Engineer,Master,Divorced,83919,0,7,1,1,Yes,1,No
4569,56,Female,Sales,Executive,Master,Single,146101,17,10,2,2,No,4,No
4570,29,Male,Marketing,Specialist,High School,Single,90237,6,6,2,1,No,2,No
4571,34,Female,Finance,Clerk,PhD,Divorced,99013,16,14,1,2,No,3,Yes
4572,59,Female,Operations,Analyst,Master,Single,67582,12,5,3,1,No,1,No
4573,47,Female,Finance,Engineer,Master,Single,98518,9,3,4,3,No,3,No
4574,46,Female,Finance,Clerk,High School,Married,50371,13,14,2,1,No,2,No
4575,36,Female,Marketing,Specialist,High School,Single,17480,0,8,4,1,Yes,1,Yes
4576,28,Male,Sales,Analyst,PhD,Single,24038,5,1,2,1,No,2,No
4577,51,Female,HR,Engineer,Bachelor,Divorced,39782,3,5,3,4,Yes,2,No
4578,24,Male,Finance,Manager,Bachelor,Single,78444,18,9,2,1,No,4,No
4579,51,Male,HR,Engineer,PhD,Single,74837,14,5,4,4,No,3,No
4580,37,Female,HR,Analyst,PhD,Single,100050,18,10,3,4,No,4,Yes
4581,55,Female,IT,Clerk,PhD,Married,103394,11,3,3,4,No,4,Yes
4582,41,Female,HR,Manager,High School,Divorced,101611,13,12,3,4,Yes,3,No
4583,27,Male,Operations,Analyst,Bachelor,Married,38052,2,2,3,2,Yes,3,Yes
4584,49,Male,Operations,Specialist,PhD,Single,83332,3,10,4,3,No,3,No
4585,32,Male,IT,Analyst,PhD,Divorced,141109,2,13,3,2,Yes,3,No
4586,54,Female,Sales,Engineer,Bachelor,Divorced,126443,11,2,4,1,No,4,No
4587,37,Male,Sales,Specialist,Bachelor,Single,60610,8,1,2,1,No,1,No
4588,20,Male,Operations,Executive,High School,Married,139082,18,2,4,2,Yes,3,No
4589,54,Male,IT,Executive,Master,Single,16287,15,3,1,1,No,1,No
4590,57,Female,Sales,Manager,Master,Married,101770,0,9,3,4,No,1,No
4591,25,Male,Finance,Analyst,High School,Single,40124,13,3,4,3,No,2,No
4592,57,Male,Sales,Clerk,High School,Divorced,35329,12,13,2,1,Yes,1,No
4593,40,Female,IT,Manager,Bachelor,Divorced,131075,11,9,1,4,Yes,2,Yes
4594,57,Female,Operations,Specialist,High School,Married,73617,4,13,1,3,Yes,4,Yes
4595,28,Female,Finance,Manager,High School,Single,116567,19,14,2,1,Yes,2,No
4596,25,Male,HR,Engineer,PhD,Married,123595,2,6,1,3,No,3,Yes
4597,46,Male,HR,Specialist,High School,Divorced,43984,1,3,1,2,Yes,3,No
4598,47,Male,HR,Clerk,High School,Divorced,133676,10,8,4,2,No,3,No
4599,27,Female,Operations,Analyst,PhD,Married,61358,19,7,3,1,Yes,1,No
4600,56,Male,IT,Specialist,Bachelor,Married,70434,1,0,4,1,No,3,No
4601,45,Female,HR,Analyst,Bachelor,Married,20971,15,9,3,2,Yes,2,Yes
4602,53,Female,Sales,Analyst,High School,Married,29656,7,0,4,3,Yes,3,Yes
4603,30,Male,HR,Manager,High School,Married,56054,2,12,2,4,Yes,3,No
4604,49,Male,Marketing,Engineer,Master,Single,22272,3,5,3,2,Yes,2,Yes
4605,53,Male,Operations,Manager,PhD,Married,54856,3,3,1,1,Yes,1,Yes
4606,54,Female,Marketing,Executive,Master,Married,83804,7,9,1,2,Yes,1,No
4607,43,Female,HR,Executive,High School,Divorced,41529,5,5,4,2,No,1,No
4608,39,Male,HR,Analyst,Master,Divorced,34956,13,8,3,1,Yes,2,No
4609,21,Female,Marketing,Engineer,Master,Single,73160,14,9,2,4,Yes,4,No
4610,48,Male,Operations,Specialist,Bachelor,Married,50368,16,4,2,1,No,2,No
4611,35,Male,Operations,Analyst,PhD,Married,49937,4,7,3,1,Yes,1,No
4612,55,Male,HR,Specialist,Bachelor,Divorced,38737,0,1,2,2,No,4,Yes
4613,41,Female,Operations,Analyst,Bachelor,Divorced,149176,11,7,4,4,Yes,4,Yes
4614,40,Female,Finance,Manager,Master,Divorced,148483,18,7,2,3,No,3,No
4615,39,Male,Operations,Analyst,PhD,Married,42603,11,1,1,2,Yes,2,No
4616,19,Male,Marketing,Analyst,High School,Married,112983,10,6,3,3,No,1,No
4617,48,Female,IT,Engineer,PhD,Single,27838,8,7,3,3,No,1,No
4618,28,Male,Marketing,Engineer,Bachelor,Divorced,124551,18,6,1,3,No,1,No
4619,45,Female,Sales,Specialist,Master,Divorced,58911,3,5,1,1,Yes,4,No
4620,49,Male,Finance,Engineer,High School,Divorced,71686,12,2,3,4,No,1,No
4621,22,Female,IT,Analyst,Bachelor,Divorced,52650,9,10,3,1,No,4,No
4622,55,Male,HR,Engineer,Master,Divorced,107524,0,10,1,4,No,3,No
4623,27,Female,Sales,Engineer,Bachelor,Married,100425,9,2,2,1,Yes,4,No
4624,57,Male,Sales,Clerk,Master,Married,92528,17,7,4,3,Yes,3,No
4625,41,Female,Finance,Clerk,PhD,Divorced,83172,12,3,1,3,Yes,2,No
4626,52,Female,IT,Executive,Bachelor,Divorced,45927,6,12,4,3,Yes,2,No
4627,40,Female,Sales,Manager,PhD,Married,78835,7,14,2,2,No,4,No
4628,34,Female,IT,Manager,PhD,Married,39620,16,9,3,3,Yes,1,Yes
4629,18,Male,IT,Engineer,Master,Single,146418,0,7,3,1,Yes,3,No
4630,48,Female,Operations,Executive,High School,Married,35177,15,14,3,2,Yes,2,No
4631,48,Female,Sales,Executive,PhD,Single,31199,19,13,3,3,No,3,No
4632,59,Male,IT,Specialist,Bachelor,Divorced,27934,3,12,3,4,Yes,4,No
4633,59,Female,Finance,Clerk,Bachelor,Divorced,44029,16,9,1,1,No,2,No
4634,51,Male,Sales,Executive,Master,Divorced,132230,12,5,3,3,Yes,4,No
4635,26,Female,Finance,Analyst,PhD,Married,56019,9,2,4,1,Yes,4,Yes
4636,39,Female,Finance,Specialist,High School,Married,96319,8,11,3,1,No,1,No
4637,30,Female,IT,Engineer,High School,Divorced,132532,13,9,4,1,Yes,1,No
4638,42,Female,IT,Analyst,Bachelor,Divorced,121097,16,1,4,3,Yes,2,Yes
4639,35,Female,Operations,Manager,Master,Single,50183,2,0,3,1,Yes,4,No
4640,29,Female,Operations,Clerk,PhD,Married,117382,0,11,3,3,Yes,3,No
4641,57,Male,Sales,Analyst,Bachelor,Married,60609,0,3,2,1,Yes,3,No
4642,34,Male,Operations,Engineer,Master,Single,52916,19,7,3,4,Yes,4,No
4643,32,Female,HR,Analyst,High School,Divorced,18035,1,3,4,3,No,4,No
4644,59,Female,Sales,Analyst,Bachelor,Divorced,103672,15,7,2,4,Yes,1,No
4645,32,Male,Finance,Executive,Master,Married,39613,8,12,4,2,Yes,1,No
4646,32,Male,Operations,Clerk,High School,Married,20825,13,7,2,4,Yes,3,No
4647,56,Female,Operations,Manager,Master,Divorced,104038,0,10,4,4,No,3,Yes
4648,30,Female,Operations,Engineer,Bachelor,Single,77688,2,0,3,1,Yes,4,Yes
4649,34,Female,IT,Specialist,PhD,Single,29363,17,12,2,3,No,1,No
4650,49,Female,Finance,Specialist,Master,Single,53260,0,5,4,3,Yes,2,No
4651,26,Female,Operations,Engineer,PhD,Married,104388,10,10,3,3,Yes,2,No
4652,57,Female,Marketing,Manager,Bachelor,Single,119826,4,14,2,1,Yes,3,No
4653,37,Male,Marketing,Engineer,High School,Married,112157,10,9,1,2,No,3,No
4654,43,Female,Finance,Executive,Master,Married,140839,5,7,3,4,No,2,No
4655,44,Female,Operations,Specialist,High School,Divorced,132811,6,7,4,4,Yes,1,Yes
4656,38,Male,HR,Specialist,PhD,Divorced,46325,12,0,3,1,No,1,No
4657,35,Male,HR,Analyst,PhD,Single,46085,15,7,4,1,Yes,1,No
4658,30,Male,Sales,Executive,High School,Single,23000,2,12,4,2,Yes,4,Yes
4659,33,Male,Sales,Specialist,Bachelor,Married,95777,14,8,4,4,No,4,No
4660,26,Female,Operations,Executive,PhD,Divorced,110160,7,10,4,2,No,2,No
4661,29,Male,Sales,Executive,Bachelor,Divorced,27967,19,13,2,2,No,1,No
4662,55,Male,IT,Manager,High School,Married,139481,15,5,1,1,No,2,No
4663,36,Female,HR,Specialist,Bachelor,Single,29347,16,12,3,2,Yes,4,No
4664,24,Male,Finance,Clerk,PhD,Single,82358,12,6,4,4,Yes,4,No
4665,52,Male,Operations,Manager,High School,Married,97299,2,5,2,2,Yes,2,Yes
4666,35,Female,Operations,Manager,Bachelor,Divorced,113032,2,4,2,4,No,4,No
4667,33,Female,Marketing,Executive,Bachelor,Married,131815,12,0,4,2,Yes,4,Yes
4668,56,Female,HR,Clerk,Master,Married,95296,16,1,3,1,No,3,No
4669,21,Female,HR,Manager,PhD,Single,69042,13,9,4,4,No,2,No
4670,42,Female,HR,Clerk,Master,Divorced,40710,4,1,2,4,No,2,No
4671,49,Female,Sales,Specialist,Bachelor,Single,79478,11,10,3,2,Yes,3,No
4672,57,Female,IT,Executive,PhD,Single,56411,15,8,1,4,Yes,4,No
4673,30,Male,Finance,Manager,High School,Divorced,30773,5,5,1,1,No,4,No
4674,34,Male,Sales,Clerk,High School,Single,95693,8,2,1,2,No,3,No
4675,54,Female,IT,Engineer,High School,Married,30710,15,2,1,2,Yes,2,No
4676,23,Male,HR,Manager,Bachelor,Married,137785,3,13,4,3,No,4,No
4677,36,Female,IT,Manager,Bachelor,Divorced,110415,5,9,2,3,No,3,No
4678,30,Male,Sales,Manager,High School,Married,140585,18,9,2,4,No,1,No
4679,43,Female,HR,Clerk,Master,Married,146783,0,1,2,1,No,1,Yes
4680,31,Male,Sales,Analyst,Master,Married,135507,7,6,3,3,No,2,Yes
4681,48,Female,Finance,Specialist,PhD,Married,139858,5,13,1,3,No,3,No
4682,21,Male,HR,Manager,PhD,Single,36889,2,0,3,3,No,3,Yes
4683,56,Female,IT,Engineer,High School,Married,22439,13,0,1,1,No,1,Yes
4684,25,Male,Sales,Engineer,Bachelor,Divorced,108909,1,13,3,2,Yes,2,No
4685,42,Male,Marketing,Executive,Bachelor,Single,56126,15,9,2,1,No,2,No
4686,30,Female,IT,Analyst,PhD,Married,19588,12,2,2,3,No,4,No
4687,49,Male,IT,Analyst,High School,Married,99039,15,0,2,1,No,2,No
4688,55,Male,HR,Clerk,PhD,Divorced,22511,10,12,3,4,Yes,1,No
4689,55,Male,Operations,Executive,Master,Single,37674,10,10,4,1,No,3,No
4690,45,Male,IT,Clerk,High School,Married,145660,15,13,2,4,No,2,Yes
4691,47,Male,Sales,Executive,High School,Divorced,71820,9,2,2,1,Yes,3,No
4692,20,Female,Marketing,Specialist,High School,Single,118761,16,14,1,4,Yes,1,Yes
4693,45,Female,Finance,Analyst,Master,Single,114412,11,11,3,2,Yes,4,No
4694,20,Male,Marketing,Specialist,High School,Married,91666,4,8,3,2,No,4,No
4695,51,Female,Sales,Clerk,PhD,Divorced,34238,11,6,2,3,No,2,No
4696,33,Male,HR,Executive,Master,Divorced,79333,2,12,4,4,Yes,3,No
4697,39,Female,Sales,Analyst,Bachelor,Married,100134,18,8,3,2,No,3,Yes
4698,49,Male,Operations,Analyst,PhD,Married,57294,9,6,4,4,Yes,1,No
4699,55,Male,Operations,Manager,PhD,Married,86362,15,10,4,3,No,4,No
4700,25,Male,Operations,Clerk,PhD,Divorced,83396,18,13,2,2,No,1,No
4701,25,Male,IT,Manager,Master,Single,56930,10,8,4,3,Yes,2,No
4702,23,Female,HR,Analyst,PhD,Married,80602,15,10,3,4,Yes,1,No
4703,31,Female,Operations,Clerk,Master,Married,39285,9,12,4,1,Yes,3,No
4704,49,Female,Finance,Clerk,High School,Single,40413,14,2,1,3,No,2,No
4705,52,Male,Finance,Specialist,Bachelor,Single,84141,2,6,3,2,No,2,No
4706,27,Female,Sales,Engineer,High School,Divorced,130028,9,5,2,3,Yes,4,No
4707,20,Female,Operations,Executive,PhD,Married,133437,11,1,3,2,Yes,1,Yes
4708,29,Male,IT,Engineer,Master,Divorced,92113,8,5,3,1,No,1,Yes
4709,48,Male,Finance,Engineer,Master,Single,39517,18,2,4,1,No,2,No
4710,46,Male,Marketing,Analyst,High School,Married,127047,0,1,1,2,No,2,Yes
4711,22,Female,HR,Specialist,PhD,Divorced,74525,12,4,4,3,No,1,Yes
4712,42,Female,Marketing,Executive,Bachelor,Divorced,118453,6,4,4,1,Yes,1,Yes
4713,58,Male,Finance,Engineer,Master,Single,71170,19,10,4,3,Yes,4,No
4714,48,Female,Finance,Engineer,Master,Married,130072,6,1,4,1,Yes,3,No
4715,38,Male,Sales,Clerk,PhD,Divorced,72941,5,2,4,1,Yes,2,Yes
4716,37,Female,Sales,Analyst,Master,Divorced,113312,11,7,3,3,No,3,No
4717,56,Male,Operations,Engineer,PhD,Single,80452,3,14,1,2,Yes,2,No
4718,39,Female,HR,Executive,PhD,Married,65465,19,4,1,2,No,1,No
4719,21,Female,Operations,Manager,Bachelor,Single,35107,9,7,1,2,Yes,1,No
4720,30,Female,Sales,Manager,PhD,Divorced,35137,18,9,2,2,No,1,No
4721,59,Male,IT,Analyst,High School,Married,21930,1,3,1,3,Yes,3,Yes
4722,37,Male,HR,Manager,Bachelor,Single,49556,3,3,3,4,No,3,No
4723,30,Male,IT,Clerk,PhD,Married,25199,14,12,4,3,Yes,3,No
4724,34,Female,Operations,Clerk,PhD,Married,56072,5,5,4,4,Yes,3,Yes
4725,53,Male,Sales,Executive,Bachelor,Married,51534,0,9,3,1,No,1,No
4726,50,Female,HR,Specialist,Master,Divorced,67483,17,10,4,1,Yes,3,No
4727,18,Male,Operations,Analyst,Bachelor,Married,81899,7,13,4,4,No,3,No
4728,32,Male,Finance,Analyst,Master,Single,26111,12,13,1,1,Yes,1,No
4729,30,Female,Operations,Manager,Bachelor,Married,109107,18,14,1,3,No,4,No
4730,34,Female,Marketing,Engineer,Bachelor,Married,54420,15,4,1,4,No,3,No
4731,41,Male,Finance,Engineer,High School,Divorced,116679,0,4,2,1,No,2,No
4732,25,Male,IT,Specialist,Bachelor,Single,86168,1,8,1,3,Yes,1,Yes
4733,44,Female,Finance,Engineer,High School,Married,149504,18,5,1,4,No,4,No
4734,40,Female,Operations,Specialist,PhD,Divorced,111299,13,13,1,3,No,3,No
4735,25,Male,Finance,Executive,Master,Divorced,53206,14,14,1,4,Yes,3,No
4736,25,Female,Marketing,Analyst,Master,Married,29942,1,2,1,3,Yes,3,Yes
4737,43,Male,Operations,Manager,High School,Married,96189,12,10,3,1,No,1,No
4738,30,Male,Marketing,Executive,Master,Married,120992,19,3,3,4,No,3,Yes
4739,56,Male,Finance,Clerk,Master,Divorced,32733,19,8,3,4,Yes,4,No
4740,54,Female,Marketing,Clerk,Bachelor,Married,80843,10,5,4,2,No,4,No
4741,45,Male,Finance,Clerk,High School,Divorced,28919,9,10,4,3,Yes,4,No
4742,42,Male,HR,Specialist,Master,Single,71207,1,13,2,1,No,3,No
4743,33,Female,Finance,Specialist,PhD,Married,78523,16,7,4,4,Yes,3,No
4744,19,Female,Sales,Analyst,High School,Single,39093,2,10,2,1,No,1,No
4745,35,Female,Marketing,Clerk,Bachelor,Single,46660,3,6,3,2,No,1,No
4746,34,Male,Marketing,Specialist,PhD,Single,55877,4,11,1,4,No,2,No
4747,47,Female,IT,Specialist,Master,Divorced,127220,1,0,1,4,No,4,No
4748,56,Female,IT,Engineer,Master,Divorced,57472,3,0,2,3,Yes,3,No
4749,30,Male,Sales,Specialist,High School,Divorced,95832,11,9,2,4,Yes,2,Yes
4750,49,Male,Marketing,Clerk,Master,Divorced,148355,5,13,1,3,No,1,Yes
4751,46,Male,Marketing,Executive,High School,Single,120856,19,6,2,1,No,2,No
4752,47,Male,IT,Clerk,Master,Divorced,125520,14,12,1,3,Yes,1,No
4753,35,Female,IT,Engineer,PhD,Single,39518,6,1,3,2,Yes,2,No
4754,30,Male,Finance,Clerk,Bachelor,Single,40443,5,8,2,3,No,1,Yes
4755,38,Female,Operations,Manager,PhD,Divorced,147454,13,13,3,1,No,2,No
4756,47,Male,Marketing,Engineer,Bachelor,Single,100534,17,11,2,3,No,3,No
4757,38,Male,Marketing,Analyst,High School,Divorced,104015,6,9,3,4,Yes,4,Yes
4758,34,Female,Finance,Clerk,Master,Single,39693,5,11,3,3,No,4,No
4759,57,Female,Marketing,Specialist,PhD,Married,50294,5,8,4,4,No,4,No
4760,36,Female,Sales,Executive,Master,Divorced,62780,5,13,4,4,No,2,No
4761,32,Male,IT,Clerk,High School,Single,106330,19,11,2,4,Yes,3,Yes
4762,26,Male,IT,Executive,Bachelor,Divorced,104739,9,1,2,3,No,3,No
4763,27,Female,Operations,Manager,PhD,Single,47029,3,8,3,4,Yes,4,No
4764,48,Female,IT,Analyst,Bachelor,Divorced,59774,9,8,3,3,Yes,4,No
4765,40,Male,HR,Specialist,Bachelor,Married,83692,0,9,1,1,No,4,No
4766,47,Female,Sales,Engineer,High School,Married,42921,13,5,4,4,No,4,No
4767,50,Female,Sales,Engineer,Bachelor,Divorced,88980,17,4,3,1,Yes,2,No
4768,26,Male,Finance,Analyst,High School,Divorced,147701,8,9,2,3,No,1,No
4769,18,Female,HR,Manager,Bachelor,Single,63492,9,1,1,4,No,4,No
4770,52,Male,Marketing,Manager,Bachelor,Single,126260,18,5,4,1,No,3,No
4771,28,Male,Operations,Clerk,PhD,Divorced,36207,3,10,1,1,Yes,2,No
4772,51,Male,Sales,Manager,High School,Married,26523,12,8,3,4,Yes,2,No
4773,33,Female,HR,Clerk,Master,Married,84579,9,2,1,1,No,4,No
4774,26,Female,HR,Executive,Master,Divorced,31003,12,2,2,3,Yes,3,Yes
4775,49,Female,Sales,Analyst,Master,Single,61596,11,10,2,4,Yes,1,No
4776,32,Female,Finance,Executive,PhD,Divorced,18816,2,3,3,4,No,3,No
4777,29,Male,HR,Executive,PhD,Divorced,34110,18,14,1,4,Yes,4,Yes
4778,50,Male,IT,Executive,Bachelor,Married,81104,8,9,3,4,No,4,Yes
4779,31,Female,HR,Executive,Bachelor,Married,60598,12,10,4,3,Yes,2,No
4780,25,Female,Marketing,Engineer,Master,Single,125748,7,11,3,3,No,2,No
4781,25,Female,Sales,Manager,Bachelor,Single,116076,3,3,3,3,Yes,3,No
4782,44,Female,Marketing,Analyst,Bachelor,Divorced,125732,8,14,4,4,No,1,No
4783,29,Male,Finance,Analyst,PhD,Divorced,84590,6,0,1,2,Yes,3,Yes
4784,18,Female,Operations,Specialist,Master,Divorced,104797,10,1,2,3,Yes,3,No
4785,57,Male,IT,Executive,High School,Divorced,35382,14,5,2,4,No,3,No
4786,59,Female,Sales,Analyst,Master,Married,113440,12,4,1,4,Yes,1,Yes
4787,28,Female,HR,Clerk,PhD,Single,36170,2,9,3,4,Yes,3,Yes
4788,56,Female,IT,Analyst,Master,Single,45295,2,3,2,3,No,4,No
4789,48,Male,HR,Executive,High School,Single,106535,19,9,3,3,No,4,Yes
4790,34,Female,Finance,Analyst,Bachelor,Single,65617,10,8,4,2,No,3,No
4791,50,Male,Operations,Manager,Master,Married,52539,4,1,2,3,No,2,No
4792,49,Male,Sales,Executive,PhD,Divorced,133520,19,14,3,2,Yes,2,No
4793,46,Female,Finance,Engineer,PhD,Single,27037,18,11,3,2,Yes,1,No
4794,38,Male,Finance,Manager,Master,Single,129317,11,7,3,3,Yes,4,No
4795,38,Male,Operations,Analyst,Bachelor,Divorced,89795,17,14,2,4,No,1,No
4796,57,Male,Finance,Engineer,Bachelor,Married,42514,3,11,3,3,No,2,No
4797,40,Female,Finance,Specialist,PhD,Married,25582,7,10,2,2,Yes,3,No
4798,23,Male,HR,Manager,PhD,Single,119808,13,3,2,4,Yes,1,No
4799,39,Male,Marketing,Specialist,High School,Single,136242,15,8,2,1,Yes,1,No
4800,55,Female,HR,Clerk,Bachelor,Single,73537,19,3,2,2,No,1,No
4801,54,Female,Operations,Manager,Master,Married,75819,7,1,1,4,No,2,Yes
4802,25,Male,IT,Engineer,PhD,Single,138113,4,13,4,2,No,3,Yes
4803,58,Male,Operations,Specialist,PhD,Divorced,33531,8,13,4,3,No,1,No
4804,52,Male,Operations,Clerk,PhD,Married,54164,1,5,2,4,No,4,Yes
4805,28,Male,Operations,Specialist,PhD,Married,95665,7,12,3,3,No,2,No
4806,41,Female,Operations,Analyst,Bachelor,Divorced,82259,6,11,2,4,Yes,2,No
4807,38,Female,Finance,Executive,PhD,Divorced,142362,17,13,3,1,No,2,No
4808,19,Male,Operations,Specialist,Bachelor,Married,121627,8,8,1,2,Yes,1,No
4809,57,Female,IT,Analyst,High School,Single,103284,10,6,4,4,No,2,No
4810,36,Male,Operations,Executive,High School,Married,123605,11,0,2,2,No,2,No
4811,56,Female,HR,Executive,Master,Single,43337,7,13,1,1,Yes,3,Yes
4812,45,Female,Finance,Engineer,PhD,Divorced,89130,16,8,2,4,No,2,No
4813,34,Male,HR,Clerk,Master,Single,15269,18,5,2,4,No,1,No
4814,23,Male,Finance,Clerk,Bachelor,Divorced,93901,0,8,1,1,Yes,2,Yes
4815,36,Male,HR,Manager,Master,Single,71732,2,1,3,2,No,3,No
4816,55,Male,Sales,Analyst,Master,Single,98074,13,10,3,2,No,2,No
4817,45,Female,Marketing,Engineer,PhD,Divorced,71167,17,6,3,1,Yes,1,No
4818,19,Female,Marketing,Specialist,Bachelor,Single,111004,1,7,2,3,No,4,Yes
4819,55,Male,Finance,Analyst,Bachelor,Married,39284,7,7,3,2,Yes,2,No
4820,54,Female,Sales,Specialist,PhD,Single,47744,16,4,3,2,Yes,1,No
4821,21,Female,IT,Specialist,Bachelor,Married,85058,8,6,2,2,No,2,No
4822,39,Male,Sales,Specialist,High School,Divorced,148235,11,13,1,4,No,2,No
4823,43,Male,Finance,Manager,PhD,Single,66435,6,6,4,4,Yes,1,No
4824,53,Female,Sales,Manager,PhD,Single,127178,0,2,3,2,Yes,2,No
4825,30,Male,IT,Engineer,PhD,Married,70308,13,10,1,1,Yes,1,Yes
4826,49,Male,Finance,Manager,High School,Married,96113,1,10,2,4,Yes,4,No
4827,34,Female,Marketing,Engineer,Bachelor,Divorced,143328,16,1,2,4,No,2,No
4828,58,Female,Operations,Manager,High School,Married,19163,6,14,3,1,No,4,No
4829,53,Male,Sales,Clerk,High School,Married,58750,14,14,3,1,No,1,No
4830,36,Female,Marketing,Engineer,High School,Married,141942,8,4,1,4,Yes,2,No
4831,52,Male,Marketing,Clerk,Master,Single,30172,7,3,3,1,No,2,No
4832,57,Male,HR,Clerk,Bachelor,Single,52254,6,7,1,1,No,2,Yes
4833,45,Female,IT,Engineer,Bachelor,Single,143091,3,11,2,3,No,3,No
4834,18,Female,Operations,Analyst,PhD,Single,74495,9,13,1,3,No,2,No
4835,59,Male,Sales,Executive,PhD,Single,145637,6,4,2,3,No,3,No
4836,35,Male,Marketing,Manager,Master,Married,94831,14,12,3,3,No,4,No
4837,57,Male,Marketing,Specialist,High School,Married,94273,12,8,4,1,Yes,1,No
4838,50,Female,IT,Manager,PhD,Single,25853,7,6,1,1,Yes,3,No
4839,29,Male,Operations,Specialist,Bachelor,Single,73116,8,10,4,4,Yes,2,No
4840,25,Female,Operations,Analyst,PhD,Divorced,99346,8,0,1,3,No,2,Yes
4841,41,Male,Marketing,Executive,High School,Divorced,31097,4,1,1,1,No,3,No
4842,33,Female,Marketing,Analyst,Master,Married,79859,5,7,4,4,No,3,No
